date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-03-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_16.csv,1048573,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_16_mm-only_heuristic,1048541,1181,1045,172.6101,60,585.7765,5.4694,0.7253,6.6305,32
2026-03-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_17.csv,1054896,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_17_mm-only_heuristic,1054860,648,11496,1972.2006,60,103.2762,8.5611,0.5007,4.8960,36
2026-03-18,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_18.csv,1160890,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_18_mm-only_heuristic,1160889,895,882,147.0718,60,347.6013,6.9338,0.7572,12.3782,1
2026-03-19,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_19.csv,1219556,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_19_mm-only_heuristic,1219555,1212,0,0.0000,60,523.5272,6.3882,1.0204,17.0881,1
2026-03-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_20.csv,1201432,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_20_mm-only_heuristic,1201367,589,0,0.0000,60,272.0829,3.3113,0.6793,13.7259,65
2026-03-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_23.csv,1103519,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_23_mm-only_heuristic,1103462,1294,0,0.0000,60,510.8645,5.1879,0.9334,15.7939,57
2026-03-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_24.csv,1063733,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_24_mm-only_heuristic,1063567,1036,0,0.0000,60,303.3261,5.5619,0.8963,10.2772,166
2026-03-25,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_25.csv,715029,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_25_mm-only_heuristic,715020,478,11,5.8472,60,219.2110,6.3358,0.9111,11.0406,9
2026-03-26,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_26.csv,1013162,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_26_mm-only_heuristic,1013149,529,386,66.6820,60,184.8475,6.2993,0.6364,8.9874,13
2026-03-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_27.csv,1123830,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_27_mm-only_heuristic,1123793,746,12,4.6190,60,217.9639,4.6521,0.8165,8.7095,37
2026-03-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_30.csv,1045025,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_30_mm-only_heuristic,1045007,534,0,0.0000,60,162.4881,4.9168,0.8417,8.1650,18
2026-03-31,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_31.csv,1116526,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_03_31_mm-only_heuristic,1116474,560,0,0.0000,60,239.6123,7.3238,0.8262,11.1766,52
2026-04-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_01.csv,1090605,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_01_mm-only_heuristic,1090604,1045,3598,472.7797,60,302.7297,16.0972,0.8623,9.1222,1
2026-04-02,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_02.csv,872120,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_02_mm-only_heuristic,872104,511,0,0.0000,60,245.1671,3.2286,0.8339,11.4030,16
2026-04-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_06.csv,608254,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_06_mm-only_heuristic,608230,33,0,0.0000,60,5.6895,2.0203,0.1251,1.1081,24
2026-04-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_07.csv,620665,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_07_mm-only_heuristic,620650,503,0,0.0000,60,254.1170,3.1362,0.8793,12.3809,15
2026-04-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_08.csv,371444,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_08_mm-only_heuristic,371415,368,167,29.5025,60,58.3015,6.6661,0.5411,4.6381,29
2026-04-09,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_09.csv,741398,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_09_mm-only_heuristic,741392,818,4767,801.9825,60,64.6157,7.7053,0.4486,3.4946,6
2026-04-10,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_10.csv,652103,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_10_mm-only_heuristic,652073,775,4633,780.1037,60,47.7640,12.5915,0.3736,2.8717,30
2026-04-13,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_13.csv,324927,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_13_mm-only_heuristic,324902,429,0,0.0000,60,112.6276,6.5380,0.6051,7.2671,25
2026-04-14,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_14.csv,539865,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_14_mm-only_heuristic,539849,486,1711,285.0006,60,112.2827,7.2497,0.4755,5.4280,16
2026-04-15,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_15.csv,604608,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_15_mm-only_heuristic,604607,636,387,69.5666,60,105.6484,5.3711,0.6660,6.0605,1
2026-04-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_16.csv,522447,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_16_mm-only_heuristic,522441,628,32,5.9498,60,109.0443,6.3579,0.5058,5.4757,6
2026-04-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_17.csv,709244,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_17_mm-only_heuristic,709229,541,356,66.0688,60,93.4743,7.1188,0.5709,5.1341,15
2026-04-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_20.csv,788382,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_20_mm-only_heuristic,788354,701,74,14.0365,60,139.6075,5.3968,0.6436,6.7250,28
2026-04-21,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_21.csv,746786,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_21_mm-only_heuristic,746758,650,4278,688.4403,60,82.4214,9.1495,0.5618,4.4479,28
2026-04-22,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_22.csv,755682,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_22_mm-only_heuristic,755680,794,1169,200.1497,60,386.6017,13.5546,0.2036,1.5869,2
2026-04-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_23.csv,719487,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_23_mm-only_heuristic,719480,713,63,9.9584,60,136.6443,10.3433,0.5452,6.7302,7
2026-04-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_24.csv,963341,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_24_mm-only_heuristic,963292,787,0,0.0000,60,181.2282,6.7108,0.8583,7.2261,49
2026-04-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_27.csv,729806,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_27_mm-only_heuristic,729804,752,130,24.2311,60,354.3076,10.8905,0.2741,2.2529,2
2026-04-28,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_28.csv,699470,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_28_mm-only_heuristic,699459,529,384,61.4124,60,156.4084,6.1518,0.6038,7.9887,11
2026-04-29,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_29.csv,645671,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_29_mm-only_heuristic,645668,605,1788,312.4897,60,88.0470,6.9906,0.5252,4.8744,3
2026-04-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_30.csv,834769,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_04_30_mm-only_heuristic,834761,940,945,167.6998,60,161.2879,5.6048,0.7522,6.8526,8
2026-05-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_01.csv,650662,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_01_mm-only_heuristic,650634,740,0,0.0000,60,257.1787,8.0358,0.7852,9.6558,28
2026-05-04,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_04.csv,426421,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_04_mm-only_heuristic,426402,266,0,0.0000,60,114.0762,2.9077,0.6099,7.4919,19
2026-05-05,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_05.csv,658411,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_05_mm-only_heuristic,658384,776,0,0.0000,60,286.0843,8.9036,0.8429,10.7834,27
2026-05-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_06.csv,803359,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_06_mm-only_heuristic,803356,632,0,0.0000,60,208.3351,5.0886,0.7329,11.8248,3
2026-05-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_07.csv,733009,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_07_mm-only_heuristic,733007,1146,1374,199.8561,60,263.1758,17.2565,0.7754,8.5397,2
2026-05-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_08.csv,560353,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_08_mm-only_heuristic,560331,686,940,134.0856,60,292.3499,17.9312,0.2355,1.9008,22
2026-05-11,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_11.csv,927144,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_11_mm-only_heuristic,927113,745,199,37.2125,60,209.6961,8.1123,0.4365,3.4920,31
2026-05-12,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_12.csv,876266,build/real_quote_symbol_suite/qqq/latency_100000us_mm_only/qqq_2026_05_12_mm-only_heuristic,876253,681,1104,180.8736,60,107.3915,13.0784,0.4771,4.5250,13
