date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-03-31,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_03_31.csv,870370,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_03_31_mm-only_heuristic,870370,426,67,22.2657,60,145.3561,5.5773,0.7029,6.0501,0
2026-04-01,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_01.csv,603643,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_01_mm-only_heuristic,603643,153,0,0.0000,60,63.0066,6.3058,0.5186,4.1161,0
2026-04-02,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_02.csv,961061,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_02_mm-only_heuristic,961061,792,0,0.0000,60,311.9081,9.6058,0.8323,8.8326,0
2026-04-06,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_06.csv,408932,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_06_mm-only_heuristic,408932,101,0,0.0000,60,51.2475,4.7690,0.4434,3.9030,0
2026-04-07,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_07.csv,584756,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_07_mm-only_heuristic,584756,818,472,62.6250,60,199.6152,13.6275,0.7243,6.7305,0
2026-04-08,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_08.csv,664568,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_08_mm-only_heuristic,664568,456,2,0.5486,60,140.0988,4.0755,0.8017,7.3754,0
2026-04-09,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_09.csv,465035,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_09_mm-only_heuristic,465035,506,9,6.7592,60,339.1940,2.9307,0.7784,16.7247,0
2026-04-10,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_10.csv,342409,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_10_mm-only_heuristic,342409,544,21,14.1208,60,271.1599,3.5635,1.0900,13.0362,0
2026-04-13,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_13.csv,151544,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_13_mm-only_heuristic,151544,163,0,0.0000,60,92.7153,3.0427,0.5391,8.8591,0
2026-04-14,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_14.csv,361549,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_14_mm-only_heuristic,361549,625,39,41.8672,60,496.1832,4.2584,1.4262,18.6461,0
2026-04-15,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_15.csv,344213,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_15_mm-only_heuristic,344213,789,117,95.2696,60,571.1007,2.1600,1.2042,19.6621,0
2026-04-16,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_16.csv,438305,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_16_mm-only_heuristic,438305,585,9,6.2893,60,420.5136,3.4708,0.9509,17.4146,0
2026-04-17,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_17.csv,287100,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_17_mm-only_heuristic,287100,211,3,0.5233,60,104.7116,3.0002,0.7744,8.2473,0
2026-04-20,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_20.csv,325879,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_20_mm-only_heuristic,325879,730,9,6.8089,60,334.9751,4.0535,1.2497,14.0337,0
2026-04-21,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_21.csv,283320,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_21_mm-only_heuristic,283320,717,11,5.7744,60,356.1614,3.6065,1.4556,13.8027,0
2026-04-22,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_22.csv,315005,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_22_mm-only_heuristic,315005,350,13,5.0737,60,131.3984,7.3729,0.6322,7.6746,0
2026-04-23,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_23.csv,314051,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_23_mm-only_heuristic,314051,457,12,11.1019,60,309.8692,2.0488,1.0905,16.8079,0
2026-04-24,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_24.csv,217376,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_24_mm-only_heuristic,217376,100,23,4.2551,60,28.0019,7.1330,0.2998,2.8297,0
2026-04-27,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_27.csv,506275,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_27_mm-only_heuristic,506275,891,102,52.2911,60,307.5001,6.1584,0.9841,11.1574,0
2026-04-28,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_28.csv,509319,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_28_mm-only_heuristic,509319,509,50,20.8380,60,246.3310,4.5186,0.8948,11.5047,0
2026-04-29,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_29.csv,154319,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_29_mm-only_heuristic,154319,49,1,0.1989,60,39.3512,1.3324,0.5146,5.0676,0
2026-04-30,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_30.csv,678202,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_04_30_mm-only_heuristic,678202,564,1,0.8712,60,269.1342,6.0491,0.7792,10.0840,0
2026-05-01,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_01.csv,443002,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_01_mm-only_heuristic,443002,506,80,61.7025,60,272.6845,3.9401,0.8637,9.7496,0
2026-05-04,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_04.csv,357549,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_04_mm-only_heuristic,357549,559,126,69.7448,60,330.0155,4.2530,1.3486,13.2027,0
2026-05-05,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_05.csv,417309,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_05_mm-only_heuristic,417309,587,202,327.8550,60,537.3226,2.5094,1.2517,18.6167,0
2026-05-06,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_06.csv,493077,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_06_mm-only_heuristic,493077,613,231,52.8314,60,255.8954,5.8438,0.7853,11.0501,0
2026-05-07,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_07.csv,285491,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_07_mm-only_heuristic,285491,481,50,37.8429,60,343.3910,3.7571,1.0595,14.4042,0
2026-05-08,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_08.csv,417546,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_08_mm-only_heuristic,417546,481,23,13.6210,60,189.1826,5.8320,0.7307,8.9278,0
2026-05-11,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_11.csv,451071,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_11_mm-only_heuristic,451071,845,129,74.6992,60,444.9119,4.3204,0.9504,15.3386,0
2026-05-12,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_12.csv,517446,build/real_quote_symbol_suite/spy/latency_0us_mm_only/spy_2026_05_12_mm-only_heuristic,517446,885,16,7.3976,60,432.3067,4.0765,1.0733,16.0115,0
