date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-04-01,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_01.csv,603643,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_01_full_heuristic,603640,240,2617,0.0000,60,23.0209,9.6832,0.2314,1.8436,3
2026-04-02,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_02.csv,961061,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_02_full_heuristic,961054,917,99806,15.0426,60,248.7198,24.7019,0.6285,8.2196,7
2026-04-06,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_06.csv,408932,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_06_full_heuristic,408918,169,1416,0.0000,60,29.0573,3.9375,0.3727,2.5945,14
2026-04-07,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_07.csv,584756,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_07_full_heuristic,584741,892,24646,0.0000,60,201.1224,12.7329,0.7711,7.4208,15
2026-04-08,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_08.csv,664568,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_08_full_heuristic,664556,544,22231,1.6032,60,106.3425,8.4533,0.6443,6.0010,12
2026-04-09,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_09.csv,465035,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_09_full_heuristic,465034,562,24414,6.5599,60,284.8891,3.2644,1.1765,14.7457,1
2026-04-10,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_10.csv,342409,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_10_full_heuristic,342406,633,17304,15.3941,60,262.4515,3.0502,1.0144,13.6573,3
2026-04-13,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_13.csv,151544,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_13_full_heuristic,151540,252,1142,0.0000,60,83.7026,1.9648,0.5616,7.7329,4
2026-04-14,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_14.csv,361549,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_14_full_heuristic,361540,697,18038,42.8951,60,459.4198,2.7415,1.3548,18.2192,9
2026-04-15,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_15.csv,344213,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_15_full_heuristic,344212,903,26041,96.9868,60,498.3479,3.1956,1.3150,19.6306,1
2026-04-16,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_16.csv,438305,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_16_full_heuristic,438300,644,22883,6.3297,60,324.1386,5.4808,1.0008,15.3440,5
2026-04-17,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_17.csv,287100,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_17_full_heuristic,287085,281,5326,0.4972,60,74.5645,6.3480,0.5438,6.1394,15
2026-04-20,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_20.csv,325879,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_20_full_heuristic,325875,793,16059,6.9414,60,280.6169,4.6529,1.0011,12.6713,4
2026-04-21,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_21.csv,283320,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_21_full_heuristic,283315,788,13826,7.9201,60,304.5852,3.3982,1.2294,13.2238,5
2026-04-22,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_22.csv,315005,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_22_full_heuristic,315003,421,7208,5.8661,60,106.1190,4.4989,0.5568,6.5492,2
2026-04-23,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_23.csv,314051,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_23_full_heuristic,314039,529,12352,8.6236,60,227.1630,2.6697,0.9667,14.0614,12
2026-04-24,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_24.csv,217376,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_24_full_heuristic,217367,125,0,0.0000,60,37.5313,3.1442,0.5446,3.5286,9
2026-04-27,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_27.csv,506275,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_27_full_heuristic,506274,968,27975,44.2681,60,273.7993,3.3606,1.0098,11.3232,1
2026-04-28,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_28.csv,509319,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_28_full_heuristic,509314,598,23932,21.2050,60,159.7452,4.0849,0.7995,8.3005,5
2026-04-29,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_29.csv,154319,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_29_full_heuristic,154317,60,1,0.1890,60,32.9421,1.1199,0.6245,5.2273,2
2026-04-30,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_04_30.csv,678202,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_04_30_full_heuristic,678197,627,61509,1.0722,60,215.7425,10.9555,0.7866,8.9579,5
2026-05-01,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_01.csv,443002,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_01_full_heuristic,442991,606,17012,33.9830,60,241.5456,4.8994,0.8713,9.2977,11
2026-05-04,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_04.csv,357549,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_04_full_heuristic,357527,610,13673,42.7958,60,212.9028,4.5101,0.9110,11.1484,22
2026-05-05,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_05.csv,417309,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_05_full_heuristic,417303,684,20919,282.5260,60,409.5512,3.0743,1.1235,16.7660,6
2026-05-06,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_06.csv,493077,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_06_full_heuristic,493069,706,23893,19.4605,60,201.8378,9.4618,0.8311,9.7822,8
2026-05-07,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_07.csv,285491,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_07_full_heuristic,285488,571,9805,43.5313,60,290.8595,4.7106,0.8143,13.0984,3
2026-05-08,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_08.csv,417546,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_08_full_heuristic,417502,550,15510,8.6489,60,156.0953,5.4295,0.7041,7.1931,44
2026-05-11,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_11.csv,451071,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_11_full_heuristic,451061,923,25626,90.8873,60,374.1156,4.3896,0.9781,14.3491,10
2026-05-12,SPY,/home/boss1000/Projects/HFT Training/Portfolio Quotes/SPY_open60/spy_2026_05_12.csv,517446,build/real_quote_symbol_suite/spy/latency_100000us/spy_2026_05_12_full_heuristic,517430,957,29928,12.1572,60,412.3332,6.4860,1.0088,16.9714,16
