date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-04-08,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_08.csv,685568,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_08_full_heuristic,685566,291,3286,0.0000,60,140.3912,5.7515,0.5514,4.4602,2
2026-04-09,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_09.csv,300602,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_09_full_heuristic,300600,139,0,0.0000,60,56.4848,2.2768,0.3708,2.6203,2
2026-04-10,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_10.csv,375615,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_10_full_heuristic,375612,188,3186,0.0000,60,68.2198,6.0021,0.3772,2.7013,3
2026-04-13,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_13.csv,341889,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_13_full_heuristic,341887,238,16977,0.0000,60,36.3573,11.5028,0.2434,1.8791,2
2026-04-14,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_14.csv,351340,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_14_full_heuristic,351337,606,9404,85.2751,60,106.4364,8.5213,0.4553,3.5403,3
2026-04-15,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_15.csv,472861,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_15_full_heuristic,472860,582,35631,246.2111,60,121.8950,8.4896,0.4630,3.2543,1
2026-04-16,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_16.csv,313925,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_16_full_heuristic,313924,353,3696,0.0000,60,62.3130,4.8047,0.4305,3.3698,1
2026-04-17,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_17.csv,521801,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_17_full_heuristic,521800,535,15258,9.3055,60,155.4126,5.9650,0.5172,4.7345,1
2026-04-20,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_20.csv,468555,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_20_full_heuristic,468549,647,22921,574.3972,60,205.5728,8.9250,0.5757,5.2437,6
2026-04-21,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_21.csv,316560,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_21_full_heuristic,316559,547,33069,32.6083,60,51.3824,12.6054,0.2725,2.3171,1
2026-04-22,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_22.csv,534357,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_22_full_heuristic,534355,458,26477,518.6622,60,126.1930,8.9910,0.4327,3.8620,2
2026-04-23,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_23.csv,294654,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_23_full_heuristic,294650,254,3456,0.0000,60,90.6253,3.5031,0.4716,3.3410,4
2026-04-24,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_24.csv,694598,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_24_full_heuristic,694595,1110,40217,1008.2439,60,129.6188,7.7936,0.4808,3.2595,3
2026-04-27,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_27.csv,434281,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_27_full_heuristic,434280,529,10310,0.0145,60,101.8421,8.6660,0.4331,3.1838,1
2026-04-28,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_28.csv,399840,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_28_full_heuristic,399838,390,9535,0.0066,60,47.5366,4.1453,0.3744,2.5710,2
2026-04-29,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_29.csv,486953,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_29_full_heuristic,486952,985,98646,136.0636,60,149.5108,15.7595,0.5057,3.8727,1
2026-04-30,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_04_30.csv,557384,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_04_30_full_heuristic,557383,702,19975,39.0398,60,115.6608,8.0646,0.4947,4.0224,1
2026-05-01,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_01.csv,442342,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_01_full_heuristic,442340,776,17831,36.8650,60,103.0766,9.5818,0.5357,3.7955,2
2026-05-04,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_04.csv,605618,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_04_full_heuristic,605617,942,54810,700.2124,60,114.3757,8.5513,0.3870,3.2004,1
2026-05-05,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_05.csv,471266,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_05_full_heuristic,471265,1026,34245,302.8141,60,219.3007,6.4187,0.5111,5.0986,1
2026-05-06,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_06.csv,553807,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_06_full_heuristic,553804,614,39769,1399.2574,60,87.6974,9.9011,0.3232,2.5974,3
2026-05-07,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_07.csv,498844,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_07_full_heuristic,498839,544,62418,2720.3208,60,56.2460,11.9748,0.3144,2.5890,5
2026-05-08,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_08.csv,433685,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_08_full_heuristic,433682,656,53397,3204.6024,60,69.0196,7.3752,0.2185,2.3796,3
2026-05-11,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_11.csv,460328,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_11_full_heuristic,460324,836,66323,4700.3227,60,90.7481,9.6225,0.3290,2.7486,4
2026-05-12,IWM,/home/boss1000/Projects/HFT Training/Portfolio Quotes/IWM_open60/iwm_2026_05_12.csv,723618,build/real_quote_symbol_suite/iwm/latency_10000us/iwm_2026_05_12_full_heuristic,723612,723,78439,3634.3126,60,30.2381,10.3031,0.1544,1.3045,6
