date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-03-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_16.csv,1048573,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_16_full_heuristic,1048573,1226,77389,241.6770,60,416.8987,5.0460,0.8696,17.1472,0
2026-03-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_17.csv,1054896,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_17_full_heuristic,1054896,769,66668,2007.3706,60,33.5896,16.2923,0.1884,2.1107,0
2026-03-18,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_18.csv,1160890,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_18_full_heuristic,1160890,993,54477,6.9620,60,256.6514,8.5879,0.6282,10.9297,0
2026-03-19,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_19.csv,1219556,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_19_full_heuristic,1219556,1334,92474,18.5805,60,386.8748,3.7601,0.9469,15.5136,0
2026-03-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_20.csv,1201432,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_20_full_heuristic,1201432,664,57038,3.0080,60,195.1084,9.1779,0.6207,10.8667,0
2026-03-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_23.csv,1103519,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_23_full_heuristic,1103519,1369,81739,5.8152,60,392.2110,4.0804,0.8786,14.8437,0
2026-03-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_24.csv,1063733,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_24_full_heuristic,1063733,1110,59234,5.4820,60,236.1286,10.2166,0.7760,9.7956,0
2026-03-25,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_25.csv,715029,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_25_full_heuristic,715029,569,33904,8.6202,60,157.2845,7.9251,0.7395,9.3670,0
2026-03-26,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_26.csv,1013162,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_26_full_heuristic,1013162,630,45812,22.0943,60,373.7738,8.6703,0.2476,1.9647,0
2026-03-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_27.csv,1123830,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_27_full_heuristic,1123830,833,52041,35.5352,60,199.9418,8.4134,0.8607,9.3183,0
2026-03-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_30.csv,1045025,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_30_full_heuristic,1045025,679,44622,17.0990,60,117.7927,6.6883,0.8270,6.4711,0
2026-03-31,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_31.csv,1116526,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_03_31_full_heuristic,1116526,607,47592,2.6236,60,178.2448,8.6619,0.6876,10.1803,0
2026-04-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_01.csv,1090605,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_01_full_heuristic,1090605,1221,47305,77.7619,60,225.5964,14.3175,0.7447,7.6146,0
2026-04-02,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_02.csv,872120,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_02_full_heuristic,872120,611,26483,7.3260,60,181.7378,5.8669,0.6183,9.6532,0
2026-04-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_06.csv,608254,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_06_full_heuristic,608254,106,757,0.0000,60,-10.6958,11.1335,-0.3110,-2.5663,0
2026-04-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_07.csv,620665,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_07_full_heuristic,620665,610,26552,0.7960,60,192.1060,3.7903,0.7111,10.7242,0
2026-04-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_08.csv,371444,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_08_full_heuristic,371444,441,10516,0.0000,60,31.1842,11.7855,0.3018,2.9914,0
2026-04-09,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_09.csv,741398,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_09_full_heuristic,741398,857,46152,643.8127,60,37.3877,13.9813,0.2604,2.4437,0
2026-04-10,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_10.csv,652103,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_10_full_heuristic,652103,815,49202,1255.3839,60,31.0620,9.9052,0.2470,2.0845,0
2026-04-13,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_13.csv,324927,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_13_full_heuristic,324927,483,13729,0.1683,60,68.9681,17.0220,0.4055,5.3741,0
2026-04-14,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_14.csv,539865,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_14_full_heuristic,539865,557,23638,193.0182,60,92.1430,7.7382,0.5214,5.4921,0
2026-04-15,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_15.csv,604608,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_15_full_heuristic,604608,688,37819,395.6507,60,52.1883,6.0040,0.4563,3.4178,0
2026-04-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_16.csv,522447,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_16_full_heuristic,522447,694,27908,222.5513,60,63.3729,8.2781,0.3783,3.8691,0
2026-04-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_17.csv,709244,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_17_full_heuristic,709244,579,29616,425.0716,60,30.5072,17.9425,0.2272,2.1227,0
2026-04-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_20.csv,788382,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_20_full_heuristic,788382,781,45393,33.9311,60,56.8728,10.7068,0.4415,3.5995,0
2026-04-21,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_21.csv,746786,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_21_full_heuristic,746786,740,41743,63.3110,60,74.9701,7.2592,0.4708,4.6955,0
2026-04-22,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_22.csv,755682,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_22_full_heuristic,755682,855,56095,107.5774,60,115.7731,9.1426,0.6049,5.9101,0
2026-04-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_23.csv,719487,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_23_full_heuristic,719487,777,53411,0.4250,60,126.9446,10.4241,0.5733,7.5086,0
2026-04-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_24.csv,963341,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_24_full_heuristic,963341,917,49353,34.8327,60,154.2490,15.8464,0.6228,7.2682,0
2026-04-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_27.csv,729806,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_27_full_heuristic,729806,829,40230,6.9654,60,143.9372,9.9907,0.6531,7.3904,0
2026-04-28,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_28.csv,699470,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_28_full_heuristic,699470,620,29089,79.4214,60,116.4137,8.6609,0.5076,6.7564,0
2026-04-29,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_29.csv,645671,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_29_full_heuristic,645671,661,35948,158.5036,60,77.0478,8.4002,0.3938,4.6997,0
2026-04-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_30.csv,834769,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_04_30_full_heuristic,834769,1034,50063,24.4400,60,267.0850,9.1039,0.2227,1.7979,0
2026-05-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_01.csv,650662,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_01_full_heuristic,650662,816,37226,42.0466,60,168.3756,8.4971,0.6831,7.6022,0
2026-05-04,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_04.csv,426421,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_04_full_heuristic,426421,336,9346,0.0000,60,92.1121,4.2789,0.6193,6.7817,0
2026-05-05,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_05.csv,658411,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_05_full_heuristic,658411,839,36859,42.6152,60,192.8180,9.7996,0.6798,9.1923,0
2026-05-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_06.csv,803359,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_06_full_heuristic,803359,693,42573,0.0160,60,151.1703,8.5375,0.7463,10.6894,0
2026-05-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_07.csv,733009,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_07_full_heuristic,733009,1209,46994,197.3903,60,204.1303,12.1636,0.7485,8.3116,0
2026-05-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_08.csv,560353,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_08_full_heuristic,560353,751,30574,43.8174,60,105.3108,16.7953,0.6632,5.9647,0
2026-05-11,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_11.csv,927144,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_11_full_heuristic,927144,838,38069,4.8443,60,154.8707,10.8843,0.4594,3.7386,0
2026-05-12,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_12.csv,876266,build/real_quote_symbol_suite/qqq/latency_0us/qqq_2026_05_12_full_heuristic,876266,732,27848,495.1941,60,49.8646,13.7429,0.3036,2.7521,0
