date,symbol,file_path,row_count,prefix,processed_quotes,completed_trades,skipped_low_edge,missed_expected_edge_bps,return_intervals,total_net_return_bps,max_drawdown_bps,minute_return_sharpe,trade_sharpe_reference,latency_expired_signals
2026-03-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_16.csv,1048573,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_16_full_heuristic,1048541,1226,77389,246.1804,60,428.8334,5.1468,0.8709,17.2360,32
2026-03-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_17.csv,1054896,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_17_full_heuristic,1054860,769,66624,2056.9313,60,34.9392,16.2923,0.1950,2.1673,36
2026-03-18,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_18.csv,1160890,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_18_full_heuristic,1160889,993,54477,6.7030,60,265.1501,8.5879,0.6355,11.0021,1
2026-03-19,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_19.csv,1219556,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_19_full_heuristic,1219555,1334,92474,18.1797,60,400.0613,3.7601,0.9548,15.6077,1
2026-03-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_20.csv,1201432,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_20_full_heuristic,1201367,664,57038,3.0080,60,202.2813,9.1779,0.6212,10.9417,65
2026-03-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_23.csv,1103519,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_23_full_heuristic,1103462,1369,81733,5.6084,60,405.0066,4.0804,0.8794,14.9445,57
2026-03-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_24.csv,1063733,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_24_full_heuristic,1063567,1110,59234,5.4484,60,244.4775,10.2374,0.7768,9.8641,166
2026-03-25,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_25.csv,715029,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_25_full_heuristic,715020,569,33904,8.8281,60,162.8373,7.9251,0.7429,9.4505,9
2026-03-26,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_26.csv,1013162,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_26_full_heuristic,1013149,630,45812,22.6490,60,383.1284,8.7147,0.2478,1.9658,13
2026-03-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_27.csv,1123830,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_27_full_heuristic,1123793,833,52041,35.1259,60,206.1529,8.4134,0.8686,9.3911,37
2026-03-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_30.csv,1045025,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_30_full_heuristic,1045007,679,44622,16.8852,60,121.7761,6.6883,0.8349,6.5470,18
2026-03-31,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_03_31.csv,1116526,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_03_31_full_heuristic,1116474,607,47592,2.2233,60,184.0475,8.7033,0.7010,10.2490,52
2026-04-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_01.csv,1090605,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_01_full_heuristic,1090604,1221,47303,78.7451,60,233.2622,14.3175,0.7517,7.7009,1
2026-04-02,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_02.csv,872120,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_02_full_heuristic,872104,611,26483,7.2321,60,187.6533,5.9640,0.6186,9.7120,16
2026-04-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_06.csv,608254,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_06_full_heuristic,608230,106,757,0.0000,60,-10.6980,11.1335,-0.3188,-2.5534,24
2026-04-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_07.csv,620665,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_07_full_heuristic,620650,610,26540,0.7690,60,198.7023,3.7903,0.7112,10.8378,15
2026-04-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_08.csv,371444,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_08_full_heuristic,371415,441,10513,0.0000,60,31.7834,11.7569,0.3123,3.0340,29
2026-04-09,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_09.csv,741398,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_09_full_heuristic,741392,857,46152,652.7889,60,39.4056,13.9813,0.2680,2.5163,6
2026-04-10,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_10.csv,652103,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_10_full_heuristic,652073,815,49202,1270.4410,60,32.8436,9.9052,0.2537,2.1569,30
2026-04-13,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_13.csv,324927,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_13_full_heuristic,324902,483,13703,0.1683,60,70.6777,17.0220,0.4090,5.4366,25
2026-04-14,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_14.csv,539865,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_14_full_heuristic,539849,557,23638,195.5790,60,94.7561,7.8554,0.5329,5.5718,16
2026-04-15,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_15.csv,604608,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_15_full_heuristic,604607,688,37819,399.4724,60,54.5334,6.0040,0.4663,3.5023,1
2026-04-16,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_16.csv,522447,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_16_full_heuristic,522441,694,27908,225.7542,60,65.6686,8.4036,0.3853,3.9358,6
2026-04-17,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_17.csv,709244,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_17_full_heuristic,709229,579,29602,433.2393,60,32.5594,18.0570,0.2356,2.2083,15
2026-04-20,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_20.csv,788382,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_20_full_heuristic,788354,781,45393,34.8251,60,58.8824,10.9169,0.4502,3.6618,28
2026-04-21,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_21.csv,746786,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_21_full_heuristic,746758,740,41743,64.2452,60,77.7264,7.2826,0.4757,4.7594,28
2026-04-22,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_22.csv,755682,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_22_full_heuristic,755680,855,56095,109.4506,60,120.2080,9.1871,0.6143,6.0134,2
2026-04-23,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_23.csv,719487,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_23_full_heuristic,719480,777,53411,0.4250,60,131.7313,10.4241,0.5761,7.6258,7
2026-04-24,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_24.csv,963341,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_24_full_heuristic,963292,917,49353,34.3252,60,160.2410,15.8464,0.6306,7.3586,49
2026-04-27,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_27.csv,729806,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_27_full_heuristic,729804,829,40230,6.9654,60,149.0141,9.9687,0.6576,7.4748,2
2026-04-28,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_28.csv,699470,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_28_full_heuristic,699459,620,29089,81.2381,60,120.5685,8.6609,0.5028,6.8473,11
2026-04-29,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_29.csv,645671,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_29_full_heuristic,645668,661,35948,161.1100,60,79.9204,8.4002,0.3983,4.7965,3
2026-04-30,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_04_30.csv,834769,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_04_30_full_heuristic,834761,1034,50063,24.8350,60,276.6599,9.1039,0.2226,1.7972,8
2026-05-01,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_01.csv,650662,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_01_full_heuristic,650634,816,37226,42.2957,60,173.8407,8.6141,0.6885,7.6892,28
2026-05-04,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_04.csv,426421,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_04_full_heuristic,426402,336,9336,0.0000,60,93.5238,4.3278,0.6214,6.8107,19
2026-05-05,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_05.csv,658411,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_05_full_heuristic,658384,839,36859,43.5917,60,199.2733,9.9172,0.6812,9.2877,27
2026-05-06,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_06.csv,803359,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_06_full_heuristic,803356,693,42573,0.0160,60,156.8628,8.5375,0.7495,10.7993,3
2026-05-07,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_07.csv,733009,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_07_full_heuristic,733007,1209,46994,199.4899,60,212.2797,12.0904,0.7572,8.4415,2
2026-05-08,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_08.csv,560353,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_08_full_heuristic,560331,751,30574,43.8174,60,109.5629,16.7953,0.6735,6.0825,22
2026-05-11,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_11.csv,927144,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_11_full_heuristic,927113,838,38069,4.9611,60,159.4611,10.9068,0.4617,3.7778,31
2026-05-12,QQQ,/home/boss1000/Projects/HFT Training/Portfolio Quotes/QQQ_open60/qqq_2026_05_12.csv,876266,build/real_quote_symbol_suite/qqq/latency_100000us/qqq_2026_05_12_full_heuristic,876253,732,27848,505.5882,60,52.2744,13.6779,0.3156,2.8214,13
