date,source_dataset,gross_strategy_return,net_strategy_return,benchmark_return,turnover,trading_cost,cumulative_net_return
2023-11-03,medium_term_alpha\Results\sample_prices.csv,0.0028250129467084274,0.0028250129467084274,0.009123398564820473,0.0,0.0,0.9986544756676954
2023-11-06,medium_term_alpha\Results\sample_prices.csv,0.0015290295503700556,0.0015290295503700556,0.0023003729342003787,0.0,0.0,1.0001814478716007
2023-11-07,medium_term_alpha\Results\sample_prices.csv,0.0005992090623654,0.0005992090623654,0.002846031392628179,0.0,0.0,1.0007807656591752
2023-11-08,medium_term_alpha\Results\sample_prices.csv,0.0012067451062185252,0.0012067451062185252,0.0007325473617523226,0.0,0.0,1.001988452950532
2023-11-09,medium_term_alpha\Results\sample_prices.csv,-0.00024376080712428032,-0.00024376080712428032,-0.007798733950533543,0.0,0.0,1.0017442074365117
2023-11-10,medium_term_alpha\Results\sample_prices.csv,0.0028525679468017007,0.0028525679468017007,0.015604602792852473,0.0,0.0,1.0046017508535394
2023-11-13,medium_term_alpha\Results\sample_prices.csv,0.00012750439175570174,0.00012750439175570174,-0.0009530184144708187,0.0,0.0,1.0047298419887387
2023-11-14,medium_term_alpha\Results\sample_prices.csv,0.0019734760288814225,0.0019734760288814225,0.019400627101669565,0.0,0.0,1.0067126522474052
2023-11-15,medium_term_alpha\Results\sample_prices.csv,-0.0004789443480393874,-0.0004789443480393874,0.0021171187511090928,0.0,0.0,1.0062304929125117
2023-11-16,medium_term_alpha\Results\sample_prices.csv,0.0017561324047364211,0.0017561324047364211,0.0012230998035855922,0.0,0.0,1.0079975668877492
2023-11-17,medium_term_alpha\Results\sample_prices.csv,-0.00093053391089013,-0.00093053391089013,0.0012437734405070788,0.0,0.0,1.0070595909696654
2023-11-20,medium_term_alpha\Results\sample_prices.csv,0.0017689855746961004,0.0017689855746961004,0.007697751151746646,0.0,0.0,1.00884106485895
2023-11-21,medium_term_alpha\Results\sample_prices.csv,-0.00023641242989381084,-0.00023641242989381084,-0.002179437765355785,0.0,0.0,1.00860256229143
2023-11-22,medium_term_alpha\Results\sample_prices.csv,-0.0008094100825775662,-0.0008094100825775662,0.003860636978706422,0.0,0.0,1.0077861892081978
2023-11-24,medium_term_alpha\Results\sample_prices.csv,-0.0019375793876295333,-0.0019375793876295333,0.0006154785911705041,0.0,0.0,1.0058335234608504
2023-11-27,medium_term_alpha\Results\sample_prices.csv,0.0004623396171831984,0.0004623396171831984,-0.001800974105430564,0.0,0.0,1.0062985601470373
2023-11-28,medium_term_alpha\Results\sample_prices.csv,-0.00017612823372134876,-0.00017612823372134876,0.0009900229435098051,0.0,0.0,1.0061213225590422
2023-11-29,medium_term_alpha\Results\sample_prices.csv,-0.0005662252791509048,-0.0005662252791509048,-0.0007032861776791188,0.0,0.0,1.0055516312323165
2023-11-30,medium_term_alpha\Results\sample_prices.csv,-0.0028009391307959675,-0.0028009391307959675,0.003937351428214386,0.0,0.0,1.0027351423203623
2023-12-01,medium_term_alpha\Results\sample_prices.csv,-0.0007031575785427101,-0.0007631575785427101,0.005916045805739456,0.12,6e-05,1.0019698973972293
2023-12-04,medium_term_alpha\Results\sample_prices.csv,-0.002470511949433307,-0.002470511949433307,-0.005249572428127514,0.0,0.0,0.999494518792737
2023-12-05,medium_term_alpha\Results\sample_prices.csv,0.001947002494980987,0.001947002494980987,-0.0001970326388219812,0.0,0.0,1.0014405371145463
2023-12-06,medium_term_alpha\Results\sample_prices.csv,-0.0019688339214390393,-0.0019688339214390393,-0.004029759860348148,0.0,0.0,0.9994688670147711
2023-12-07,medium_term_alpha\Results\sample_prices.csv,0.0017910194849129588,0.0017910194849129588,0.007630412037957557,0.0,0.0,1.0012589352301584
2023-12-08,medium_term_alpha\Results\sample_prices.csv,0.0017022980230459739,0.0017022980230459739,0.004299124818565092,0.0,0.0,1.0029633763361578
2023-12-11,medium_term_alpha\Results\sample_prices.csv,-0.0015799395755930145,-0.0015799395755930145,0.0038895933725100473,0.0,0.0,1.001378754805014
2023-12-12,medium_term_alpha\Results\sample_prices.csv,0.001823119621654774,0.001823119621654774,0.004567198062799704,0.0,0.0,1.003204388061607
2023-12-13,medium_term_alpha\Results\sample_prices.csv,0.0005410400651649993,0.0005410400651649993,0.013790176970828405,0.0,0.0,1.0037471618290978
2023-12-14,medium_term_alpha\Results\sample_prices.csv,-0.0010257878941712195,-0.0010257878941712195,0.0032093491365003946,0.0,0.0,1.0027175301416849
2023-12-15,medium_term_alpha\Results\sample_prices.csv,0.0014571692090988853,0.0014571692090988853,-0.0016463666804519272,0.0,0.0,1.0041786592520312
2023-12-18,medium_term_alpha\Results\sample_prices.csv,0.0017674675391041238,0.0017674675391041238,0.0056249305978612885,0.0,0.0,1.0059535124357204
2023-12-19,medium_term_alpha\Results\sample_prices.csv,-0.0004685186599951474,-0.0004685186599951474,0.006080867262889589,0.0,0.0,1.0054822044440566
2023-12-20,medium_term_alpha\Results\sample_prices.csv,-0.0022302700885408065,-0.0022302700885408065,-0.013857315461203057,0.0,0.0,1.003239707558925
2023-12-21,medium_term_alpha\Results\sample_prices.csv,0.0015689314976032652,0.0015689314976032652,0.009481890201113785,0.0,0.0,1.0048137219357605
2023-12-22,medium_term_alpha\Results\sample_prices.csv,-2.8894432993433763e-05,-2.8894432993433763e-05,0.002009806438465267,0.0,0.0,1.0047846884130012
2023-12-26,medium_term_alpha\Results\sample_prices.csv,0.0005645156221042446,0.0005645156221042446,0.004222475606067366,0.0,0.0,1.0053519050664614
2023-12-27,medium_term_alpha\Results\sample_prices.csv,7.354187248866494e-05,7.354187248866494e-05,0.0018080697026494619,0.0,0.0,1.00542584052807
2023-12-28,medium_term_alpha\Results\sample_prices.csv,0.0003215764836983759,0.0003215764836983759,0.0003777287695538867,0.0,0.0,1.0057491618344865
2023-12-29,medium_term_alpha\Results\sample_prices.csv,0.00012151945978998934,0.00012151945978998934,-0.0028949148158422533,0.0,0.0,1.0058713799293166
2024-01-02,medium_term_alpha\Results\sample_prices.csv,0.0006984166185450924,0.0006084166185450924,-0.005596384862969428,0.18,8.999999999999999e-05,1.0064833687929846
2024-01-03,medium_term_alpha\Results\sample_prices.csv,-0.00026150568474339717,-0.00026150568474339717,-0.008166659943825372,0.0,0.0,1.0062201676704456
2024-01-04,medium_term_alpha\Results\sample_prices.csv,0.0003981810043398992,0.0003981810043398992,-0.0032211595318121233,0.0,0.0,1.0066208254273956
2024-01-05,medium_term_alpha\Results\sample_prices.csv,0.00030101972484184,0.00030101972484184,0.0013696387133315113,0.0,0.0,1.006923838151286
2024-01-08,medium_term_alpha\Results\sample_prices.csv,-8.707221624420835e-05,-8.707221624420835e-05,0.014276025907794754,0.0,0.0,1.0068361630611091
2024-01-09,medium_term_alpha\Results\sample_prices.csv,-0.0004743610277682686,-0.0004743610277682686,-0.001517061674658593,0.0,0.0,1.0063585592240052
2024-01-10,medium_term_alpha\Results\sample_prices.csv,0.00012656662810563545,0.00012656662810563545,0.0056553578038642804,0.0,0.0,1.0064859306335114
2024-01-11,medium_term_alpha\Results\sample_prices.csv,-0.00025260040984239615,-0.00025260040984239615,-0.00044059347730840415,0.0,0.0,1.0062316918749328
2024-01-12,medium_term_alpha\Results\sample_prices.csv,-0.0004404028739754917,-0.0004404028739754917,0.0006927133832714816,0.0,0.0,1.0057885445459458
2024-01-16,medium_term_alpha\Results\sample_prices.csv,-0.0003762192237045614,-0.0003762192237045614,-0.003671214241216858,0.0,0.0,1.0054101475605057
2024-01-17,medium_term_alpha\Results\sample_prices.csv,-0.00032144850236949464,-0.00032144850236949464,-0.005558606659499921,0.0,0.0,1.0050869599743053
2024-01-18,medium_term_alpha\Results\sample_prices.csv,0.00011849777496900414,0.00011849777496900414,0.008892665696998758,0.0,0.0,1.0052060605427127
2024-01-19,medium_term_alpha\Results\sample_prices.csv,0.001035731228002601,0.001035731228002601,0.01246623166803218,0.0,0.0,1.006247183850194
2024-01-22,medium_term_alpha\Results\sample_prices.csv,-7.047745902891256e-05,-7.047745902891256e-05,0.0021142836343215343,0.0,0.0,1.0061762661055214
2024-01-23,medium_term_alpha\Results\sample_prices.csv,-0.0003950328817625825,-0.0003950328817625825,0.002916443542260838,0.0,0.0,1.0057787933955606
2024-01-24,medium_term_alpha\Results\sample_prices.csv,0.0005361259738684909,0.0005361259738684909,0.001093234595571646,0.0,0.0,1.006318017530666
2024-01-25,medium_term_alpha\Results\sample_prices.csv,0.0008586574418921922,0.0008586574418921922,0.005438884867742022,0.0,0.0,1.0071820999853291
2024-01-26,medium_term_alpha\Results\sample_prices.csv,-0.00022898984732806492,-0.00022898984732806492,-0.0012703468494743575,0.0,0.0,1.006951465510022
2024-01-29,medium_term_alpha\Results\sample_prices.csv,0.00015671644079500612,0.00015671644079500612,0.007919416843935823,0.0,0.0,1.00710927135975
2024-01-30,medium_term_alpha\Results\sample_prices.csv,0.0012296839831112871,0.0012296839831112871,-0.000773547003113384,0.0,0.0,1.0083476974999839
2024-01-31,medium_term_alpha\Results\sample_prices.csv,-0.0006501509184528097,-0.0006501509184528097,-0.016317236393248225,0.0,0.0,1.0076921193183346
2024-02-01,medium_term_alpha\Results\sample_prices.csv,0.001462777031939777,0.001402777031939777,0.013088120238723633,0.12,6e-05,1.009105686678581
2024-02-02,medium_term_alpha\Results\sample_prices.csv,0.002982544209967295,0.002982544209967295,0.010527358922269414,0.0,0.0,1.0121153890016295
2024-02-05,medium_term_alpha\Results\sample_prices.csv,0.0028766522955016825,0.0028766522955016825,-0.0036411639088935743,0.0,0.0,1.0150268930587136
2024-02-06,medium_term_alpha\Results\sample_prices.csv,-0.000959729608223272,-0.000959729608223272,0.002903242256254046,0.0,0.0,1.0140527416963023
2024-02-07,medium_term_alpha\Results\sample_prices.csv,0.0016498708746206557,0.0016498708746206557,0.008340520226539194,0.0,0.0,1.0157257977801564
2024-02-08,medium_term_alpha\Results\sample_prices.csv,-0.0003920150740514305,-0.0003920150740514305,0.0004416225925429895,0.0,0.0,1.0153276179563238
2024-02-09,medium_term_alpha\Results\sample_prices.csv,0.002147025215272107,0.002147025215272107,0.005779335635972771,0.0,0.0,1.0175075519538384
2024-02-12,medium_term_alpha\Results\sample_prices.csv,9.564981613620294e-05,9.564981613620294e-05,-0.0004388911488638625,0.0,0.0,1.0176048763641
2024-02-13,medium_term_alpha\Results\sample_prices.csv,-9.965653712711298e-05,-9.965653712711298e-05,-0.013773024753250818,0.0,0.0,1.0175034653859578
2024-02-14,medium_term_alpha\Results\sample_prices.csv,0.0014740416837687141,0.0014740416837687141,0.009087607114390162,0.0,0.0,1.0190033079073157
2024-02-15,medium_term_alpha\Results\sample_prices.csv,-0.001008389923331945,-0.001008389923331945,0.00689980012693403,0.0,0.0,1.0179757552397801
2024-02-16,medium_term_alpha\Results\sample_prices.csv,-3.7168991252114476e-05,-3.7168991252114476e-05,-0.004979919478028227,0.0,0.0,1.0179379181078387
2024-02-20,medium_term_alpha\Results\sample_prices.csv,-0.002611920142687203,-0.002611920142687203,-0.005505547230716168,0.0,0.0,1.015279145555528
2024-02-21,medium_term_alpha\Results\sample_prices.csv,-0.0017105338509907652,-0.0017105338509907652,0.0009059537103861537,0.0,0.0,1.0135424762088503
2024-02-22,medium_term_alpha\Results\sample_prices.csv,0.009840529052745182,0.009840529052745182,0.02069541033768396,0.0,0.0,1.0235162703921747
2024-02-23,medium_term_alpha\Results\sample_prices.csv,0.00021314086799916864,0.00021314086799916864,0.0006896776717688624,0.0,0.0,1.0237344235384573
2024-02-26,medium_term_alpha\Results\sample_prices.csv,0.0002093586158601113,0.0002093586158601113,-0.0036624294080084274,0.0,0.0,1.0239487511603775
2024-02-27,medium_term_alpha\Results\sample_prices.csv,-0.0002966290442998631,-0.0002966290442998631,0.001857684256764136,0.0,0.0,1.023645018220909
2024-02-28,medium_term_alpha\Results\sample_prices.csv,-0.0007913401579851786,-0.0007913401579851786,-0.0013217705217585252,0.0,0.0,1.0228349668104693
2024-02-29,medium_term_alpha\Results\sample_prices.csv,0.001119444203889288,0.001119444203889288,0.0035951453676152934,0.0,0.0,1.0239799734856005
2024-03-01,medium_term_alpha\Results\sample_prices.csv,0.0024019087848123188,0.0024019087848123188,0.009388151605240092,0.0,0.0,1.0264394799793877
2024-03-04,medium_term_alpha\Results\sample_prices.csv,0.002157044926443814,0.002157044926443814,-0.001072394746922667,0.0,0.0,1.028653556051979
2024-03-05,medium_term_alpha\Results\sample_prices.csv,0.0005146024439702134,0.0005146024439702134,-0.009994034563297172,0.0,0.0,1.029182903685922
2024-03-06,medium_term_alpha\Results\sample_prices.csv,0.0019096326040067611,0.0019096326040067611,0.005067030027941399,0.0,0.0,1.031148264914287
2024-03-07,medium_term_alpha\Results\sample_prices.csv,0.0026847783589162644,0.0026847783589162644,0.009926474478172187,0.0,0.0,1.0339166694607629
2024-03-08,medium_term_alpha\Results\sample_prices.csv,-0.003328620877699666,-0.003328620877699666,-0.006002135527416241,0.0,0.0,1.0304751528489942
2024-03-11,medium_term_alpha\Results\sample_prices.csv,-0.0012023548929317029,-0.0012023548929317029,-0.0008599205218474681,0.0,0.0,1.0292361560069216
2024-03-12,medium_term_alpha\Results\sample_prices.csv,0.004294307280494202,0.004294307280494202,0.010757429798630591,0.0,0.0,1.03365601232501
2024-03-13,medium_term_alpha\Results\sample_prices.csv,-0.0006691158601863578,-0.0006691158601863578,-0.001567445672765011,0.0,0.0,1.0329643766931864
2024-03-14,medium_term_alpha\Results\sample_prices.csv,-0.0019434893826317577,-0.0019434893826317577,-0.0019768471621474104,0.0,0.0,1.0309568213944464
2024-03-15,medium_term_alpha\Results\sample_prices.csv,-7.299686975228425e-05,-7.299686975228425e-05,-0.0068667216012513466,0.0,0.0,1.030881564773635
2024-03-18,medium_term_alpha\Results\sample_prices.csv,0.00042214655083857796,0.00042214655083857796,0.0059432132470580434,0.0,0.0,1.0313167478705272
2024-03-19,medium_term_alpha\Results\sample_prices.csv,0.0006396463065380775,0.0006396463065380775,0.005557194510341201,0.0,0.0,1.0319764258191735
2024-03-20,medium_term_alpha\Results\sample_prices.csv,0.0006537052536912879,0.0006537052536912879,0.009249396810094845,0.0,0.0,1.032651034230417
2024-03-21,medium_term_alpha\Results\sample_prices.csv,0.0007057396686319261,0.0007057396686319261,0.003304467863495919,0.0,0.0,1.033379817029127
2024-03-22,medium_term_alpha\Results\sample_prices.csv,0.0018728136127089188,0.0018728136127089188,-0.0018955514911461746,0.0,0.0,1.0353151448175577
2024-03-25,medium_term_alpha\Results\sample_prices.csv,0.00045370357401671054,0.00045370357401671054,-0.0027631108922107073,0.0,0.0,1.035784870998995
2024-03-26,medium_term_alpha\Results\sample_prices.csv,-0.001541640923555565,-0.001541640923555565,-0.001846796982720944,0.0,0.0,1.034188062653863
2024-03-27,medium_term_alpha\Results\sample_prices.csv,-0.0014980413289124872,-0.0014980413289124872,0.008403901097215893,0.0,0.0,1.0326388061941396
2024-03-28,medium_term_alpha\Results\sample_prices.csv,7.046687625438253e-05,7.046687625438253e-05,-0.00019126509461619978,0.0,0.0,1.032711573025111
2024-04-01,medium_term_alpha\Results\sample_prices.csv,4.648348860358808e-06,4.648348860358808e-06,-0.0017398233749381653,0.0,0.0,1.0327163734287745
2024-04-02,medium_term_alpha\Results\sample_prices.csv,-0.0006048822636229057,-0.0006048822636229057,-0.006358022610785996,0.0,0.0,1.0320917016111346
2024-04-03,medium_term_alpha\Results\sample_prices.csv,-0.00032733628428164517,-0.00032733628428164517,0.0010985442977609061,0.0,0.0,1.0317538605484913
2024-04-04,medium_term_alpha\Results\sample_prices.csv,-0.0020630864024646423,-0.0020630864024646423,-0.01220614153450017,0.0,0.0,1.0296252631881033
2024-04-05,medium_term_alpha\Results\sample_prices.csv,0.0014688429831087291,0.0014688429831087291,0.010446882468048369,0.0,0.0,1.0311376210311687
2024-04-08,medium_term_alpha\Results\sample_prices.csv,-0.0005965350143756365,-0.0005965350143756365,0.0005595050066020679,0.0,0.0,1.0305225113355836
2024-04-09,medium_term_alpha\Results\sample_prices.csv,-0.0012250364806957225,-0.0012250364806957225,0.0011567123455751283,0.0,0.0,1.0292600836650194
2024-04-10,medium_term_alpha\Results\sample_prices.csv,0.0011844909780767841,0.0011844909780767841,-0.010013197674681118,0.0,0.0,1.030479232948215
2024-04-11,medium_term_alpha\Results\sample_prices.csv,0.002465779952222182,0.002465779952222182,0.007546927515202695,0.0,0.0,1.033020167982
2024-04-12,medium_term_alpha\Results\sample_prices.csv,-0.0016089809039536718,-0.0016089809039536718,-0.013803104158051971,0.0,0.0,1.031358058258318
2024-04-15,medium_term_alpha\Results\sample_prices.csv,-0.0014866264388173488,-0.0014866264388173488,-0.012528100445097223,0.0,0.0,1.0298248141010238
2024-04-16,medium_term_alpha\Results\sample_prices.csv,0.000986493302039082,0.000986493302039082,-0.0018238107475504473,0.0,0.0,1.0308407293824082
2024-04-17,medium_term_alpha\Results\sample_prices.csv,-0.002319970769865438,-0.002319970769865438,-0.005918302223910765,0.0,0.0,1.0284492090218542
2024-04-18,medium_term_alpha\Results\sample_prices.csv,0.000454092330399396,0.000454092330399396,-0.0020576643124392557,0.0,0.0,1.0289162199198765
2024-04-19,medium_term_alpha\Results\sample_prices.csv,-0.006002750155611347,-0.006002750155611347,-0.008728372599140721,0.0,0.0,1.0227398929206415
2024-04-22,medium_term_alpha\Results\sample_prices.csv,0.00261258855141437,0.00261258855141437,0.00920908126486597,0.0,0.0,1.0254118914559607
2024-04-23,medium_term_alpha\Results\sample_prices.csv,0.0021919601440148462,0.0021919601440148462,0.011866672246626297,0.0,0.0,1.027659553453231
2024-04-24,medium_term_alpha\Results\sample_prices.csv,-0.001998952696676395,-0.001998952696676395,-0.000474669155042573,0.0,0.0,1.0256053106175904
2024-04-25,medium_term_alpha\Results\sample_prices.csv,0.002225226763333179,0.002225226763333179,-0.003798847326095478,0.0,0.0,1.0278875150033933
2024-04-26,medium_term_alpha\Results\sample_prices.csv,0.0037053546023550774,0.0037053546023550774,0.009473885503757051,0.0,0.0,1.0316962027378145
2024-04-29,medium_term_alpha\Results\sample_prices.csv,1.5045526814003729e-05,1.5045526814003729e-05,0.0035414297461646704,0.0,0.0,1.0317117251506966
2024-04-30,medium_term_alpha\Results\sample_prices.csv,-0.0009264197048033828,-0.0009264197048033828,-0.01584115514615536,0.0,0.0,1.0307559270788405
2024-05-01,medium_term_alpha\Results\sample_prices.csv,-0.0023339918718889986,-0.0023339918718889986,-0.003247213224846335,0.0,0.0,1.028350151123137
2024-05-02,medium_term_alpha\Results\sample_prices.csv,0.002005764000305565,0.002005764000305565,0.009353406639900363,0.0,0.0,1.0304127788359685
2024-05-03,medium_term_alpha\Results\sample_prices.csv,0.0020779086309642204,0.0020779086309642204,0.012395297420226381,0.0,0.0,1.0325538824425675
2024-05-06,medium_term_alpha\Results\sample_prices.csv,0.0022644670745986684,0.0022644670745986684,0.010326856423710673,0.0,0.0,1.0348920667121078
2024-05-07,medium_term_alpha\Results\sample_prices.csv,-0.0010327666714636274,-0.0010327666714636274,0.0011034322831826593,0.0,0.0,1.0338232646770453
2024-05-08,medium_term_alpha\Results\sample_prices.csv,-9.40838278931766e-05,-9.40838278931766e-05,9.665698605743067e-05,0.0,0.0,1.0337259986269394
2024-05-09,medium_term_alpha\Results\sample_prices.csv,-0.0011049427637196496,-0.0011049427637196496,0.005761807377437034,0.0,0.0,1.0325837905650876
2024-05-10,medium_term_alpha\Results\sample_prices.csv,0.0007646464247661244,0.0007646464247661244,0.0012882240957041713,0.0,0.0,1.0333733520688146
2024-05-13,medium_term_alpha\Results\sample_prices.csv,0.0003478047869829437,0.0003478047869829437,0.00013426244304337587,0.0,0.0,1.0337327642674048
2024-05-14,medium_term_alpha\Results\sample_prices.csv,0.0006351780968504172,0.0006351780968504172,0.0045880145598484745,0.0,0.0,1.034389368677264
2024-05-15,medium_term_alpha\Results\sample_prices.csv,0.0021502758312958604,0.0021502758312958604,0.012383089025577387,0.0,0.0,1.0366135911368801
2024-05-16,medium_term_alpha\Results\sample_prices.csv,-0.00017182962499684207,-0.00017182962499684207,-0.0020574269229312048,0.0,0.0,1.0364354702122485
2024-05-17,medium_term_alpha\Results\sample_prices.csv,-0.0011954374004113655,-0.0011954374004113655,0.0014375154397507917,0.0,0.0,1.0351964764880437
2024-05-20,medium_term_alpha\Results\sample_prices.csv,0.0014928815886257895,0.0014928815886257895,0.001152163929652561,0.0,0.0,1.0367419022484028
2024-05-21,medium_term_alpha\Results\sample_prices.csv,0.000383621195815258,0.000383621195815258,0.002452651928423144,0.0,0.0,1.037139618416695
2024-05-22,medium_term_alpha\Results\sample_prices.csv,-0.0002742485183726173,-0.0002742485183726173,-0.002879527434167306,0.0,0.0,1.0368551844129987
2024-05-23,medium_term_alpha\Results\sample_prices.csv,0.005591784965559516,0.005591784965559516,-0.007304155494412545,0.0,0.0,1.0426530556446618
2024-05-24,medium_term_alpha\Results\sample_prices.csv,0.0015433679941930345,0.0015433679941930345,0.0066165101077051425,0.0,0.0,1.0442622529997914
2024-05-28,medium_term_alpha\Results\sample_prices.csv,0.00418825380084296,0.00418825380084296,0.0006987272701077796,0.0,0.0,1.0486358883499944
2024-05-29,medium_term_alpha\Results\sample_prices.csv,0.000486741638909578,0.000486741638909578,-0.007002690882683349,0.0,0.0,1.0491463031009094
2024-05-30,medium_term_alpha\Results\sample_prices.csv,-0.002259966091945853,-0.002259966091945853,-0.006633586968909255,0.0,0.0,1.046775268030411
2024-05-31,medium_term_alpha\Results\sample_prices.csv,-0.0004707679005444198,-0.0004707679005444198,0.009107958198630861,0.0,0.0,1.0462824798351384
2024-06-03,medium_term_alpha\Results\sample_prices.csv,0.002937251696542291,0.002937251696542291,0.0008156353502999369,0.0,0.0,1.0493556748240966
2024-06-04,medium_term_alpha\Results\sample_prices.csv,0.0007497422630285255,0.0007497422630285255,0.00111774169742751,0.0,0.0,1.050142421122461
2024-06-05,medium_term_alpha\Results\sample_prices.csv,0.003093356844302719,0.003093356844302719,0.011885168215945763,0.0,0.0,1.053390886368333
2024-06-06,medium_term_alpha\Results\sample_prices.csv,-0.0007066346471932872,-0.0007066346471932872,-1.8592348722257235e-05,0.0,0.0,1.0526465238709874
2024-06-07,medium_term_alpha\Results\sample_prices.csv,-5.454715451986613e-05,-5.454715451986613e-05,-0.0012157751177361842,0.0,0.0,1.052589104998395
2024-06-10,medium_term_alpha\Results\sample_prices.csv,0.00044768230755862335,0.00044768230755862335,0.003089675881409404,0.0,0.0,1.0530603305178317
2024-06-11,medium_term_alpha\Results\sample_prices.csv,-0.00042863549567183855,-0.00042863549567183855,0.002408453385426501,0.0,0.0,1.0526089514810877
2024-06-12,medium_term_alpha\Results\sample_prices.csv,0.0021288488668665373,0.0021288488668665373,0.008213079681904878,0.0,0.0,1.0548497968547017
2024-06-13,medium_term_alpha\Results\sample_prices.csv,0.0021134188152214105,0.0021134188152214105,0.0020134171606567275,0.0,0.0,1.0570791362626069
2024-06-14,medium_term_alpha\Results\sample_prices.csv,0.0010508517817434493,0.0010508517817434493,0.0006083206695906007,0.0,0.0,1.0581899697563921
2024-06-17,medium_term_alpha\Results\sample_prices.csv,-0.0004094702423031715,-0.0004094702423031715,0.007958880499648435,0.0,0.0,1.0577566724530731
2024-06-18,medium_term_alpha\Results\sample_prices.csv,0.0021071968379564555,0.0021071968379564555,0.0025407055123127797,0.0,0.0,1.0599855739685935
2024-06-20,medium_term_alpha\Results\sample_prices.csv,-0.0021242057139614313,-0.0021242057139614313,-0.0027163034745887327,0.0,0.0,1.0577339465556528
2024-06-21,medium_term_alpha\Results\sample_prices.csv,-0.001931487248017547,-0.001931487248017547,-0.001340705958837951,0.0,0.0,1.0556909469260853
2024-06-24,medium_term_alpha\Results\sample_prices.csv,-0.0040104297551971,-0.0040104297551971,-0.0032507411822658705,0.0,0.0,1.0514571725402408
2024-06-25,medium_term_alpha\Results\sample_prices.csv,0.0040538382703693586,0.0040538382703693586,0.0038509636422781046,0.0,0.0,1.055719609865939
2024-06-26,medium_term_alpha\Results\sample_prices.csv,0.0001475219115653159,0.0001475219115653159,0.0012479229403581371,0.0,0.0,1.0558753516408634
2024-06-27,medium_term_alpha\Results\sample_prices.csv,-0.0011439898881108678,-0.0011439898881108678,0.0015766378395136726,0.0,0.0,1.0546674409154808
2024-06-28,medium_term_alpha\Results\sample_prices.csv,-0.00021775959236101315,-0.00021775959236101315,-0.003935104761613628,0.0,0.0,1.0544377769634705
2024-07-01,medium_term_alpha\Results\sample_prices.csv,0.0003691122879194619,0.0003691122879194619,0.0020578883736119824,0.0,0.0,1.0548269829037942
2024-07-02,medium_term_alpha\Results\sample_prices.csv,-0.0007868046457719791,-0.0007868046457719791,0.00672974041303398,0.0,0.0,1.0539970401331598
2024-07-03,medium_term_alpha\Results\sample_prices.csv,0.0027439412989502497,0.0027439412989502497,0.004462632181101656,0.0,0.0,1.0568891461405525
2024-07-05,medium_term_alpha\Results\sample_prices.csv,-0.0011459249930916692,-0.0011459249930916692,0.005766470977847771,0.0,0.0,1.0556780304530629
2024-07-08,medium_term_alpha\Results\sample_prices.csv,0.0011300854445556662,0.0011300854445556662,0.0011539403636429135,0.0,0.0,1.0568710368294152
2024-07-09,medium_term_alpha\Results\sample_prices.csv,0.0014883137157769388,0.0014883137157769388,0.0009724798854346961,0.0,0.0,1.0584439924893356
2024-07-10,medium_term_alpha\Results\sample_prices.csv,0.0016121202360547082,0.0016121202360547082,0.009895418424408886,0.0,0.0,1.060150331468358
2024-07-11,medium_term_alpha\Results\sample_prices.csv,-0.0033400096546395597,-0.0033400096546395597,-0.00862272348431481,0.0,0.0,1.0566094191258844
2024-07-12,medium_term_alpha\Results\sample_prices.csv,0.0008665682555480814,0.0008665682555480814,0.006307432752130193,0.0,0.0,1.0575250433070118
2024-07-15,medium_term_alpha\Results\sample_prices.csv,-0.0003714194726258335,-0.0003714194726258335,0.002750343403421507,0.0,0.0,1.0571322579131381
2024-07-16,medium_term_alpha\Results\sample_prices.csv,-0.0009716516037657107,-0.0009716516037657107,0.005929969931749657,0.0,0.0,1.0561050936593444
2024-07-17,medium_term_alpha\Results\sample_prices.csv,-0.003974359253162141,-0.003974359253162141,-0.014021065689695633,0.0,0.0,1.0519077526080476
2024-07-18,medium_term_alpha\Results\sample_prices.csv,0.001576407198675711,0.001576407198675711,-0.007684813223276632,0.0,0.0,1.0535659875616017
2024-07-19,medium_term_alpha\Results\sample_prices.csv,-0.001565777811957496,-0.001565777811957496,-0.006640829690999328,0.0,0.0,1.0519163373148446
2024-07-22,medium_term_alpha\Results\sample_prices.csv,0.0028542333554608134,0.0028542333554608134,0.01031015371636057,0.0,0.0,1.0549187520119627
2024-07-23,medium_term_alpha\Results\sample_prices.csv,-0.0004613912866930825,-0.0004613912866930825,-0.0015687460660562813,0.0,0.0,1.0544320216916152
2024-07-24,medium_term_alpha\Results\sample_prices.csv,-0.004081892997248131,-0.004081892997248131,-0.022662483372983044,0.0,0.0,1.050127943006198
2024-07-25,medium_term_alpha\Results\sample_prices.csv,-0.0010345756479259527,-0.0010345756479259527,-0.005210277592075707,0.0,0.0,1.0490415062091571
2024-07-26,medium_term_alpha\Results\sample_prices.csv,0.00041681146935160115,0.00041681146935160115,0.01119971183544255,0.0,0.0,1.049478758740771
2024-07-29,medium_term_alpha\Results\sample_prices.csv,-0.00078012495123839,-0.00078012495123839,0.000587779587347903,0.0,0.0,1.0486600341752828
2024-07-30,medium_term_alpha\Results\sample_prices.csv,-0.004226180056970001,-0.004226180056970001,-0.005066577985250231,0.0,0.0,1.0442282080523098
2024-07-31,medium_term_alpha\Results\sample_prices.csv,0.007687268411120462,0.007687268411120462,0.01625481740264645,0.0,0.0,1.052255470570071
