train_start,train_end,test_start,test_end,total_return,annualized_return,annualized_sharpe,max_drawdown
2018-01-02,2020-12-31,2021-01-04,2021-12-31,0.2530939836051658,0.2530939836051658,1.4746601853105896,-0.07066777887360276
2018-01-02,2021-12-31,2022-01-03,2022-12-30,-0.06990404104405401,-0.07017253512859611,-0.6052440777392982,-0.13741021038711954
2018-01-02,2022-12-30,2023-01-03,2023-12-29,0.26747059745068835,0.26987623759347246,2.2361024917437713,-0.0676447669804704
2018-01-02,2023-12-29,2024-01-02,2024-12-31,0.25488014092693567,0.25488014092693567,1.6067189231798895,-0.0998959679599859
2018-01-02,2024-12-31,2025-01-02,2025-12-31,0.09866380364298388,0.09949114267841885,0.7664467427619325,-0.13370921671230795
2018-01-02,2025-12-31,2026-01-02,2026-05-06,0.1464735004327471,0.4926238847080451,3.141532873997185,-0.045502893452755266
