Date,AAPL,AMZN,GOOGL,JPM,MSFT,NVDA,SPY,UNH,XOM
2023-02-23,147.2665557861328,95.81999969482422,90.14494323730469,129.42701721191406,248.8761444091797,23.639057159423828,384.0916442871094,461.8763427734375,99.98785400390625
2023-02-24,144.6149444580078,93.5,88.39937591552734,130.59458923339844,243.4545135498047,23.26145362854004,379.9886169433594,454.9626770019531,99.99688720703125
2023-02-27,145.80764770507812,93.76000213623047,89.1333236694336,131.7344207763672,244.37277221679688,23.476228713989258,381.2827453613281,454.013916015625,99.8163070678711
2023-02-28,145.304931640625,94.2300033569336,89.32174682617188,132.83714294433594,243.64990234375,23.191526412963867,379.8735656738281,447.08148193359375,99.23844909667969
2023-03-01,143.2349090576172,92.16999816894531,89.61930847167969,132.09579467773438,240.57276916503906,22.674072265625,378.4163818359375,446.40509033203125,100.12327575683594
2023-03-02,143.8263702392578,92.12999725341797,91.245849609375,130.72439575195312,245.3008270263672,23.28942108154297,381.3594665527344,448.73468017578125,100.58377075195312
2023-03-03,148.87326049804688,94.9000015258789,92.88232421875,133.12440490722656,249.38409423828125,23.86481475830078,387.4756774902344,449.5425720214844,101.85687255859375
2023-03-06,151.63327026367188,93.75,94.35020446777344,132.34603881835938,250.9275360107422,23.529170989990234,387.7440490722656,451.6279602050781,102.759765625
2023-03-07,149.4351043701172,93.55000305175781,93.09060668945312,128.45401000976562,248.27047729492188,23.26740074157715,381.8004455566406,445.14630126953125,100.77338409423828
2023-03-08,150.68699645996094,93.91999816894531,93.47740936279297,127.69416809082031,247.83084106445312,24.159610748291016,382.423583984375,442.0652160644531,99.30165100097656
2023-03-09,148.43951416015625,92.25,91.56322479248047,120.78124237060547,246.4828338623047,23.41527557373047,375.367919921875,436.7202453613281,98.53417205810547
2023-03-10,146.37937927246094,90.7300033569336,89.88706970214844,123.84852600097656,242.83909606933594,22.944684982299805,369.9515380859375,433.9580383300781,97.31525421142578
2023-03-13,148.32125854492188,92.43000030517578,90.36315155029297,121.62451934814453,248.04579162597656,22.9456844329834,369.4242858886719,437.1161804199219,96.19564056396484
2023-03-14,150.41098022460938,94.87999725341797,93.19971466064453,124.74739837646484,254.75685119628906,24.04171371459961,375.5309143066406,437.9645690917969,96.55680084228516
2023-03-15,150.80526733398438,96.19999694824219,95.3221664428711,118.85379791259766,259.2992858886719,24.20656967163086,373.1822204589844,438.7658996582031,91.75335693359375
2023-03-16,153.6243896484375,100.04000091552734,99.4976577758789,121.16118621826172,269.81036376953125,25.518407821655273,379.7297668457031,444.9783630371094,91.22064208984375
2023-03-17,152.78656005859375,98.94999694824219,100.78700256347656,116.58348083496094,272.96563720703125,25.70224380493164,375.28973388671875,442.60272216796875,90.14615631103516
2023-03-20,155.15231323242188,97.70999908447266,100.3902816772461,117.81594848632812,265.93218994140625,25.877090454101562,378.89837646484375,449.6353454589844,92.50275421142578
2023-03-21,157.00547790527344,100.61000061035156,104.0599365234375,120.97584533691406,267.4462890625,26.175827026367188,383.87353515625,452.595458984375,96.6470947265625
2023-03-22,155.57615661621094,98.69999694824219,102.52265167236328,117.8530044555664,265.9908447265625,26.44458770751953,377.32977294921875,448.27783203125,94.43496704101562
2023-03-23,156.66043090820312,98.70999908447266,104.73436737060547,117.5379409790039,271.236572265625,27.166950225830078,378.349853515625,442.9892578125,93.36955261230469
2023-03-24,157.9615478515625,98.12999725341797,104.57568359375,115.74946594238281,274.0792541503906,26.75531578063965,380.83258056640625,448.7209167480469,93.47789764404297
2023-03-27,156.01971435546875,98.04000091552734,101.62010955810547,119.06694030761719,269.9862060546875,26.50753402709961,381.544677734375,454.2923583984375,95.5274887084961
2023-03-28,155.39871215820312,97.23999786376953,100.20183563232422,119.4283218383789,268.86279296875,26.38664436340332,380.688232421875,445.5062561035156,96.71932220458984
2023-03-29,158.47418212890625,100.25,100.55887603759766,119.66925811767578,274.0206604003906,26.960132598876953,386.2215270996094,439.8594665527344,98.38068389892578
2023-03-30,160.0414276123047,102.0,100.06298065185547,119.30786895751953,277.4787902832031,27.35877799987793,388.4829406738281,443.13067626953125,98.85922241210938
2023-03-31,162.54518127441406,103.29000091552734,102.87971496582031,120.75344848632812,281.63043212890625,27.752431869506836,393.95849609375,445.5157165527344,99.01274108886719
2023-04-03,163.7970428466797,102.41000366210938,103.5045394897461,120.61445617675781,280.585205078125,27.940263748168945,395.4596252441406,465.8782653808594,104.8545150756836
2023-04-04,163.2647705078125,103.94999694824219,103.861572265625,119.00205993652344,280.53631591796875,27.42871856689453,393.26556396484375,464.99212646484375,103.85228729248047
2023-04-05,161.4214630126953,101.0999984741211,103.61363983154297,119.17950439453125,277.7620849609375,26.857227325439453,392.2359619140625,480.056640625,105.63101959228516
2023-04-06,162.3086395263672,102.05999755859375,107.53125,119.04875946044922,284.8540954589844,27.01308822631836,393.7659912109375,483.4315185546875,103.87937927246094
2023-04-10,159.71615600585938,102.16999816894531,105.56748962402344,119.44100189208984,282.6952209472656,27.55460548400879,394.170166015625,485.66583251953125,103.41888427734375
2023-04-11,158.50375366210938,99.91999816894531,104.4864273071289,120.02938079833984,276.2870178222656,27.144969940185547,394.2760314941406,491.1240234375,104.1502456665039
2023-04-12,157.8137664794922,97.83000183105469,103.78224182128906,120.01071166992188,276.93170166015625,26.4715633392334,392.6689758300781,491.3314514160156,104.04191589355469
2023-04-13,163.19577026367188,102.4000015258789,106.54936981201172,120.46834564208984,283.134765625,26.439594268798828,397.8846130371094,496.0826110839844,104.52948760986328
2023-04-14,162.8507843017578,102.51000213623047,107.97757720947266,129.5648651123047,279.52044677734375,26.73433494567871,396.91265869140625,482.4700012207031,104.78229522705078
2023-04-17,162.87046813964844,102.73999786376953,105.10134887695312,130.59219360351562,282.1188659667969,26.97811508178711,398.3369445800781,476.3988952636719,103.56336212158203
2023-04-18,164.0927734375,102.30000305175781,103.64338684082031,132.05848693847656,281.6988830566406,27.64253044128418,398.5967102050781,475.5787353515625,105.58588409423828
2023-04-19,165.23623657226562,104.30000305175781,103.32601165771484,131.89036560058594,281.7769470214844,27.906293869018555,398.52947998046875,458.34600830078125,105.2518081665039
2023-04-20,164.2701873779297,103.80999755859375,104.42691802978516,131.5074462890625,279.4911193847656,27.080028533935547,396.3546142578125,459.53375244140625,104.41210174560547
2023-04-21,162.66348266601562,106.95999908447266,104.54593658447266,131.2552947998047,279.14923095703125,27.095012664794922,396.66253662109375,456.1023864746094,104.74615478515625
2023-04-24,162.96905517578125,106.20999908447266,105.10134887695312,131.43272399902344,275.25146484375,27.018083572387695,397.0762939453125,460.9290466308594,106.72354125976562
2023-04-25,161.43130493164062,102.56999969482422,102.99872589111328,128.5749053955078,269.0484313964844,26.217792510986328,390.773193359375,463.7383117675781,105.2066421508789
2023-04-26,161.4214630126953,104.9800033569336,102.85986328125,126.29607391357422,288.536865234375,26.93215560913086,389.1180419921875,455.2821960449219,104.24053955078125
2023-04-27,166.00506591796875,109.81999969482422,106.70805358886719,127.995849609375,297.778076171875,27.201921463012695,396.86456298828125,462.3713684082031,105.4865493774414
2023-04-28,167.25689697265625,105.44999694824219,106.4601058959961,129.10726928710938,300.1518859863281,27.724458694458008,400.2519226074219,463.8985290527344,106.84994506835938
2023-05-01,167.168212890625,102.05000305175781,106.32125854492188,131.87168884277344,298.49114990234375,28.884429931640625,399.8478088378906,467.3017578125,103.5362777709961
2023-05-02,166.13320922851562,103.62999725341797,104.4566650390625,129.7423095703125,298.3446044921875,28.185047149658203,395.3537292480469,465.1240539550781,99.41000366210938
2023-05-03,165.05877685546875,103.6500015258789,104.54593658447266,126.99653625488281,297.3580017089844,27.777408599853516,392.6400451660156,461.4004211425781,97.45069122314453
2023-05-04,163.42247009277344,104.0,103.83184051513672,125.25942993164062,298.3446044921875,27.537622451782227,389.85906982421875,459.3641357421875,95.74419403076172
2023-05-05,171.0913848876953,105.66000366210938,104.70462036132812,127.70633697509766,303.4634094238281,28.65463638305664,397.0762939453125,465.96307373046875,98.12787628173828
2023-05-08,171.02235412597656,105.83000183105469,106.88658142089844,128.01454162597656,301.50970458984375,29.12521743774414,397.18212890625,464.39825439453125,98.51612091064453
2023-05-09,169.31707763671875,106.62000274658203,106.47002410888672,127.39813995361328,299.8978271484375,28.54572868347168,395.44036865234375,462.2864685058594,98.543212890625
2023-05-10,171.08152770996094,110.19000244140625,110.8339614868164,127.4635238647461,305.08502197265625,28.859455108642578,397.2879943847656,461.9942321777344,97.27912139892578
2023-05-11,171.26881408691406,112.18000030517578,115.61444854736328,127.06194305419922,302.9358215332031,28.55272102355957,396.59515380859375,460.75933837890625,95.51846313476562
2023-05-12,170.34095764160156,110.26000213623047,116.54674530029297,125.24077606201172,301.8222961425781,28.314937591552734,396.0755310058594,463.08782958984375,95.50942993164062
2023-05-15,169.84742736816406,111.19999694824219,115.554931640625,126.29607391357422,302.3009338378906,28.927392959594727,397.44195556640625,458.96820068359375,95.69158172607422
2023-05-16,169.84742736816406,113.4000015258789,118.53034973144531,125.44623565673828,304.52813720703125,29.18716049194336,394.7859802246094,452.2372131347656,93.36918640136719
2023-05-17,170.45941162109375,115.5,119.84944152832031,129.30332946777344,307.4064025878906,30.151308059692383,399.5782775878906,457.0356750488281,95.46389770507812
2023-05-18,172.78892517089844,118.1500015258789,121.82313537597656,130.2840118408203,311.83154296875,31.649980545043945,403.4275207519531,451.77532958984375,96.32910919189453
2023-05-19,172.8975067138672,116.25,121.75370788574219,129.98513793945312,311.6552734375,31.236343383789062,402.8404846191406,451.3887939453125,96.7753677368164
2023-05-22,171.9499053955078,115.01000213623047,124.02494049072266,128.91110229492188,314.4356689453125,31.148426055908203,403.0041198730469,453.085693359375,95.60050964355469
2023-05-23,169.343994140625,114.98999786376953,121.55534362792969,127.56626892089844,308.6400146484375,30.660856246948242,398.48126220703125,451.9732666015625,96.90286254882812
2023-05-24,169.62037658691406,116.75,119.9089584350586,126.3988265991211,307.25958251953125,30.510990142822266,395.59429931640625,453.2835693359375,97.98664093017578
2023-05-25,170.75555419921875,115.0,122.46781158447266,126.7070083618164,319.0761413574219,37.94640350341797,399.0201721191406,450.3330078125,96.22892761230469
2023-05-26,173.16400146484375,120.11000061035156,123.58855438232422,127.89311218261719,325.8998107910156,38.91155242919922,404.1877746582031,453.9341125488281,95.60050964355469
2023-05-30,175.00985717773438,121.66000366210938,122.65625,128.37876892089844,324.2550048828125,40.07551956176758,404.3417053222656,452.35980224609375,94.7535171508789
2023-05-31,174.96051025390625,120.58000183105469,121.8628158569336,126.74437713623047,321.49432373046875,37.80052947998047,402.0995178222656,459.3263854980469,93.05953979492188
2023-06-01,177.7637939453125,122.7699966430664,122.70584106445312,128.49087524414062,325.59625244140625,39.73482131958008,405.9198913574219,465.3503112792969,94.13420867919922
2023-06-02,178.61270141601562,124.25,123.6480484008789,131.18994140625,328.3570861816406,39.29220962524414,411.78997802734375,470.9594421386719,96.31999206542969
2023-06-05,177.26039123535156,125.30000305175781,124.97706604003906,129.9010772705078,328.8857116699219,39.1363525390625,411.00091552734375,469.64910888671875,95.8919448852539
2023-06-06,176.8951873779297,126.61000061035156,126.26641845703125,130.13458251953125,326.6731262207031,38.619815826416016,411.8958435058594,459.6375427246094,96.67518615722656
2023-06-07,175.52313232421875,121.2300033569336,121.49584197998047,131.3953857421875,316.5894775390625,37.445716857910156,410.4715881347656,454.5091552734375,98.84273529052734
2023-06-08,178.23764038085938,124.25,121.13878631591797,131.43272399902344,318.42999267578125,38.47991943359375,412.954345703125,462.1451721191406,98.53308868408203
2023-06-09,178.62257385253906,123.43000030517578,121.2280502319336,131.6942596435547,319.9278259277344,38.73971176147461,413.6953430175781,465.34088134765625,97.80450439453125
2023-06-12,181.416015625,126.56999969482422,122.6264877319336,131.68492126464844,324.88165283203125,39.4511604309082,417.4483337402344,464.3699035644531,96.92108154296875
2023-06-13,180.94219970703125,126.66000366210938,122.81494140625,132.63751220703125,327.2703552246094,40.989959716796875,420.2005310058594,463.1632385253906,96.93930053710938
2023-06-14,181.57395935058594,126.41999816894531,122.65625,132.14254760742188,330.2563781738281,42.963417053222656,420.7008972167969,433.5149841308594,95.7735595703125
2023-06-15,183.6073455810547,127.11000061035156,124.0645980834961,133.6368408203125,340.79034423828125,42.619686126708984,425.9166259765625,441.00244140625,96.43839263916016
2023-06-16,182.5314178466797,125.48999786376953,122.51740264892578,133.7956085205078,335.1414794921875,42.65864562988281,424.4658203125,433.997802734375,95.74622344970703
2023-06-20,182.62026977539062,125.77999877929688,122.09092712402344,133.11383056640625,330.9513854980469,43.77377700805664,422.2636413574219,444.3155517578125,93.55133819580078
2023-06-21,181.58383178710938,124.83000183105469,119.56183624267578,132.91770935058594,326.55572509765625,43.011375427246094,420.1000671386719,451.2823791503906,94.59869384765625
2023-06-22,184.58456420898438,130.14999389648438,122.14051055908203,130.35873413085938,332.5765380859375,42.99139404296875,421.61651611328125,453.4594421386719,94.07957458496094
2023-06-23,184.2687225341797,129.3300018310547,121.33714294433594,129.6769561767578,327.98504638671875,42.176025390625,418.4290771484375,451.5189514160156,93.25990295410156
2023-06-26,182.87689208984375,127.33000183105469,117.36994171142578,129.99449157714844,321.6998291015625,40.60026550292969,416.7195129394531,453.4689025878906,94.981201171875
2023-06-27,185.630859375,129.17999267578125,117.36002349853516,130.0038299560547,327.5444641113281,41.84328842163086,421.2881164550781,456.781982421875,95.21800231933594
2023-06-28,186.80552673339844,129.0399932861328,119.19485473632812,129.43411254882812,328.797607421875,41.08488082885742,421.5006408691406,449.10516357421875,95.99213409423828
2023-06-29,187.14109802246094,127.9000015258789,118.12370300292969,133.95437622070312,328.01446533203125,40.79011154174805,423.16192626953125,450.9888610839844,97.17608642578125
2023-06-30,191.46453857421875,130.36000061035156,118.71878814697266,135.8315887451172,333.38909912109375,42.26895523071289,428.1555480957031,454.9644775390625,97.677001953125
2023-07-03,189.97402954101562,130.22000122070312,118.91715240478516,136.92430114746094,330.8926696777344,42.37986755371094,428.64813232421875,452.3519592285156,97.8682632446289
2023-07-05,188.85862731933594,130.3800048828125,120.7519760131836,136.0121307373047,331.04931640625,42.28395462036133,428.0106506347656,446.0477600097656,97.36734008789062
2023-07-06,189.33241271972656,128.36000061035156,119.12543487548828,134.6674346923828,334.103759765625,42.07011795043945,424.6590576171875,444.2870788574219,93.73348999023438
2023-07-07,188.21702575683594,129.77999877929688,118.50060272216797,135.73004150390625,330.13885498046875,42.46979904174805,423.5869140625,436.92266845703125,93.95207214355469
2023-07-10,186.1737823486328,127.12999725341797,115.49542999267578,136.49171447753906,324.86199951171875,42.14705276489258,424.6590576171875,438.31414794921875,95.34549713134766
2023-07-11,185.650634765625,128.77999877929688,116.17977142333984,138.62632751464844,325.4886169433594,42.37187957763672,427.363525390625,438.1627502441406,96.51123809814453
2023-07-12,187.3188018798828,130.8000030517578,117.95509338378906,139.31277465820312,330.1192932128906,43.86770248413086,430.8020324707031,427.5704650878906,96.9848403930664
2023-07-13,188.07884216308594,134.3000030517578,123.51911163330078,139.98980712890625,335.4645690917969,45.94109344482422,434.2212829589844,423.8314514160156,95.20889282226562
2023-07-14,188.2268829345703,134.67999267578125,124.39190673828125,140.83615112304688,337.9904479980469,45.4334831237793,433.95086669921875,454.5196533203125,91.93022918701172
2023-07-17,191.48426818847656,133.55999755859375,123.62821960449219,144.23080444335938,338.4701232910156,46.424705505371094,435.45758056640625,458.2207946777344,92.33094787597656
2023-07-18,191.2276153564453,132.8300018310547,122.7455062866211,144.49411010742188,351.9411926269531,47.45690155029297,438.6932678222656,473.2903137207031,91.91200256347656
2023-07-19,192.5799560546875,135.36000061035156,121.02967834472656,145.04891967773438,347.6238098144531,47.04022216796875,439.66888427734375,476.7926940917969,92.54952239990234
2023-07-20,190.6353759765625,129.9600067138672,118.22289276123047,146.83555603027344,339.5862121582031,45.484439849853516,436.7518615722656,477.30377197265625,94.17974853515625
2023-07-21,189.4607391357422,130.0,119.03616333007812,145.70713806152344,336.5513000488281,44.274391174316406,436.7518615722656,479.47149658203125,94.61690521240234
2023-07-24,190.26028442382812,128.8000030517578,120.53379821777344,148.57521057128906,337.8631591796875,44.57715606689453,438.70294189453125,481.506591796875,96.10140228271484
2023-07-25,191.1190643310547,129.1300048828125,121.20821380615234,147.46559143066406,343.60992431640625,45.64331817626953,439.900634765625,483.636474609375,96.24713897705078
2023-07-26,191.98768615722656,128.14999389648438,128.21034240722656,148.34951782226562,330.6773376464844,45.4164924621582,439.9682922363281,480.8630065917969,95.70978546142578
2023-07-27,190.72422790527344,128.25,128.33926391601562,146.71331787109375,323.7752990722656,45.86415100097656,437.05126953125,478.2409362792969,96.01033782958984
2023-07-28,193.300537109375,132.2100067138672,131.4932098388672,147.55023193359375,331.26470947265625,46.71348571777344,441.33013916015625,476.0448913574219,94.8628158569336
2023-07-31,193.9124755859375,133.67999267578125,131.63206481933594,148.53761291503906,328.86614990234375,46.692501068115234,442.17047119140625,479.3200378417969,97.66789245605469
2023-08-01,193.08334350585938,131.69000244140625,130.4716796875,147.80410766601562,329.27734375,46.470672607421875,440.9051818847656,477.777099609375,97.10324096679688
2023-08-02,190.09251403808594,128.2100067138672,127.32762908935547,146.13027954101562,320.6229248046875,44.23442077636719,434.7718200683594,477.83392333984375,95.8919448852539
2023-08-03,188.70069885253906,128.91000366210938,127.39705657958984,147.02366638183594,319.8006286621094,44.48023223876953,433.5258483886719,477.8906555175781,97.55860137939453
2023-08-04,179.63926696777344,139.57000732421875,127.05985260009766,146.71331787109375,320.8970947265625,44.64509963989258,431.5650939941406,475.8744812011719,97.83180236816406
2023-08-07,176.53982543945312,142.22000122070312,130.45181274414062,147.4091796875,323.17816162109375,45.381526947021484,435.33203125,483.45660400390625,97.63145446777344
2023-08-08,177.4775390625,139.94000244140625,130.3228759765625,146.5816650390625,319.20343017578125,44.629119873046875,433.4389343261719,478.83721923828125,98.1141586303711
2023-08-09,175.88836669921875,137.85000610351562,128.59715270996094,144.6163330078125,315.4636535644531,42.52075958251953,430.541259765625,475.2876281738281,99.78081512451172
2023-08-10,175.6712188720703,138.55999755859375,128.6268768310547,144.4000701904297,316.14892578125,42.354896545410156,430.69580078125,476.5845031738281,100.29083251953125
2023-08-11,175.73048400878906,138.41000366210938,128.49795532226562,145.23695373535156,314.2692565917969,40.82308578491211,430.44464111328125,480.8724670410156,101.84819793701172
2023-08-14,177.3811798095703,140.57000732421875,130.25343322753906,145.5378875732422,317.2356262207031,43.71883010864258,432.82073974609375,483.636474609375,101.93016052246094
2023-08-15,175.39443969726562,137.6699981689453,128.7161865234375,141.83290100097656,315.10137939453125,43.90567398071289,427.7788391113281,479.6229248046875,99.31327819824219
2023-08-16,174.524658203125,135.07000732421875,127.64501190185547,141.2310791015625,314.3360900878906,43.45203399658203,424.6397399902344,476.6601867675781,97.64213562011719
2023-08-17,171.9844207763672,133.97999572753906,128.8550262451172,139.76412963867188,310.8828125,43.31014633178711,421.404052734375,467.5730285644531,99.53363800048828
2023-08-18,172.46876525878906,133.22000122070312,126.41516876220703,140.08384704589844,310.4903564453125,43.26518249511719,421.6068420410156,471.8136901855469,101.03949737548828
2023-08-21,173.80308532714844,134.67999267578125,127.31771850585938,140.56341552734375,315.7881774902344,46.93031692504883,424.3499755859375,471.09423828125,99.81828308105469
2023-08-22,175.17698669433594,134.25,128.02188110351562,137.64833068847656,316.3572082519531,45.63233184814453,423.2005615234375,466.0395202636719,99.25817108154297
2023-08-23,179.0219268798828,135.52000427246094,131.28492736816406,138.5792694091797,320.8112487792969,47.07920455932617,427.91400146484375,463.2944641113281,98.38587188720703
2023-08-24,174.33685302734375,131.83999633789062,128.7161865234375,138.44764709472656,313.9142761230469,47.126163482666016,421.98358154296875,462.02606201171875,97.65130615234375
2023-08-25,176.54100036621094,133.25999450683594,128.81533813476562,138.2783660888672,316.8673400878906,45.9820556640625,424.95843505859375,462.9915466308594,99.39591979980469
2023-08-28,178.1027069091797,133.13999938964844,129.93606567382812,138.75794982910156,317.57373046875,46.79841995239258,427.6533508300781,465.0361328125,100.23148345947266
2023-08-29,181.98716735839844,134.91000366210938,133.46690368652344,139.88636779785156,322.1945495605469,48.74589538574219,433.8349304199219,466.5033264160156,100.82830810546875
2023-08-30,185.4762725830078,135.07000732421875,134.7661590576172,139.3221893310547,322.5673828125,49.225521087646484,435.621826171875,465.2727966308594,101.81078338623047
2023-08-31,185.6937255859375,138.00999450683594,135.05377197265625,137.60134887695312,321.5568542480469,49.31645202636719,434.9842834472656,451.12139892578125,102.09544372558594
2023-09-01,187.2653045654297,138.1199951171875,134.54795837402344,138.06211853027344,322.4398498535156,48.47111129760742,435.7956848144531,450.7995910644531,104.23485565185547
2023-09-05,187.50253295898438,137.27000427246094,134.6570587158203,136.5387420654297,327.2372741699219,48.51007843017578,433.91217041015625,455.1254577636719,104.2440414428711
2023-09-06,180.7912139892578,135.36000061035156,133.3577880859375,136.3130645751953,326.5799865722656,47.02811813354492,430.9952392578125,451.4621887207031,105.14388275146484
2023-09-07,175.503173828125,137.85000610351562,134.1512451171875,135.14703369140625,323.6661682128906,46.20868682861328,429.6719665527344,458.91180419921875,104.62969207763672
2023-09-08,176.11599731445312,138.22999572753906,135.2620849609375,135.25047302246094,327.9436340332031,45.5401611328125,430.3190612792969,456.8592529296875,106.15391540527344
2023-09-11,177.28233337402344,143.10000610351562,135.79763793945312,135.84288024902344,331.544189453125,45.14643096923828,433.1491394042969,455.5383605957031,104.82251739501953
2023-09-12,174.25778198242188,141.22999572753906,134.23057556152344,137.6107177734375,325.4909362792969,44.838645935058594,430.7730407714844,456.0324401855469,107.880126953125
2023-09-13,172.19200134277344,144.85000610351562,135.58937072753906,137.67657470703125,329.69976806640625,45.453224182128906,431.27532958984375,455.9754638671875,106.916015625
2023-09-14,173.70425415039062,144.72000122070312,136.9679718017578,140.34713745117188,332.2898254394531,45.549156188964844,434.9939270019531,459.54840087890625,108.82588958740234
2023-09-15,172.9827117919922,140.38999938964844,136.27369689941406,139.93341064453125,323.9703674316406,43.869319915771484,429.75299072265625,462.4942321777344,107.1547622680664
